Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-08-29 16:35:21.332 +0530,"Success",0:00:00,0,0,0,"20240829_163521.332/LogFile.txt","","",1
2024-08-29 16:35:52.617 +0530,"Success",0:00:00,0,0,0,"20240829_163552.617/LogFile.txt","","",1
2024-08-29 16:36:01.722 +0530,"Success",0:00:00,0,0,0,"20240829_163601.722/LogFile.txt","","",1
2024-08-29 16:37:21.773 +0530,"Success",0:00:00,0,0,0,"20240829_163721.773/LogFile.txt","","",1
2024-08-29 16:37:54.221 +0530,"Success",0:00:00,0,0,0,"20240829_163754.221/LogFile.txt","","",1
2024-08-29 16:38:11.731 +0530,"Success",0:00:00,0,0,0,"20240829_163811.731/LogFile.txt","","",1
2024-08-29 16:38:36.501 +0530,"Success",0:00:00,0,0,0,"20240829_163836.501/LogFile.txt","","",1
2024-08-29 16:38:41.492 +0530,"Success",0:00:00,0,0,0,"20240829_163841.492/LogFile.txt","","",1
2024-08-29 16:39:03.835 +0530,"Success",0:00:00,0,0,0,"20240829_163903.835/LogFile.txt","","",1
2024-08-29 16:39:12.680 +0530,"Success",0:00:00,0,0,0,"20240829_163912.680/LogFile.txt","","",1
2024-08-29 16:43:26.260 +0530,"Success",0:00:00,0,0,0,"20240829_164326.260/LogFile.txt","","",1
2024-08-29 16:43:46.415 +0530,"Success",0:00:00,0,0,0,"20240829_164346.415/LogFile.txt","","",1
2024-08-29 16:44:29.658 +0530,"Success",0:00:00,0,0,0,"20240829_164429.658/LogFile.txt","","",1
2024-08-29 16:45:22.644 +0530,"Success",0:00:00,0,0,0,"20240829_164522.644/LogFile.txt","","",1
