Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-05-15 09:20:44.125 +0530,"Success",0:00:00,0,0,0,"20240515_092044.125/LogFile.txt","","",1
2024-05-15 09:22:58.055 +0530,"Failure",0:00:00,1,0,0,"20240515_092258.055/LogFile.txt","","Invalid Property -- Cannot set global property 'NUMBERFORMATE'",0
2024-05-15 09:23:08.718 +0530,"Success",0:00:00,0,0,0,"20240515_092308.718/LogFile.txt","","",1
2024-05-15 09:23:36.755 +0530,"Success",0:00:00,0,0,0,"20240515_092336.755/LogFile.txt","","",1
2024-05-15 11:06:16.023 +0530,"Success",0:00:00,0,0,0,"20240515_110616.023/LogFile.txt","","",1
