Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-02-21 19:40:55.335 +0530,"Success",0:00:01,0,0,0,"20240221_194055.335/LogFile.txt","","",1
2024-02-21 19:43:02.792 +0530,"Success",0:00:01,0,0,0,"20240221_194302.792/LogFile.txt","","",1
2024-02-22 16:05:46.121 +0530,"Success",0:00:01,0,0,0,"20240222_160546.121/LogFile.txt","","",1
2024-02-22 16:08:04.078 +0530,"Success",0:00:01,0,0,0,"20240222_160804.078/LogFile.txt","","",1
2024-02-22 16:11:03.269 +0530,"Success",0:00:01,0,0,0,"20240222_161103.269/LogFile.txt","","",1
2024-02-22 16:11:26.837 +0530,"Success",0:00:01,0,0,0,"20240222_161126.837/LogFile.txt","","",1
