Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-08-30 11:53:17.110 +0530,"Success",0:00:03,0,0,0,"20240830_115317.110/LogFile.txt","","",1
2024-08-30 11:54:20.015 +0530,"Success",0:00:03,0,0,0,"20240830_115420.015/LogFile.txt","","",1
2024-08-30 11:56:24.853 +0530,"Success",0:00:03,0,0,0,"20240830_115624.853/LogFile.txt","","",1
2024-08-30 11:58:10.219 +0530,"Success",0:00:04,0,0,0,"20240830_115810.219/LogFile.txt","","",1
2024-08-30 11:58:46.832 +0530,"Success",0:00:03,0,0,0,"20240830_115846.832/LogFile.txt","","",1
2024-08-30 11:59:14.293 +0530,"Success",0:00:02,0,0,0,"20240830_115914.293/LogFile.txt","","",1
2024-08-30 12:00:12.084 +0530,"Success",0:00:03,0,0,0,"20240830_120012.084/LogFile.txt","","",1
2024-08-30 12:04:32.397 +0530,"Success",0:00:12,0,0,0,"20240830_120432.397/LogFile.txt","","",1
2024-08-30 12:05:43.300 +0530,"Success",0:00:07,0,0,0,"20240830_120543.300/LogFile.txt","","",1
2024-08-30 12:08:57.412 +0530,"Failure",0:00:10,1,0,0,"20240830_120857.412/LogFile.txt","","STInvalidParameters -- Function occurrence was called with invalid parameters",0
2024-08-30 12:09:48.687 +0530,"Failure",0:00:08,1,0,0,"20240830_120948.687/LogFile.txt","","STInvalidBoolean -- Value '""run""' is not TRUE, FALSE, YES, NO, ON, OFF or empty",0
2024-08-30 12:20:55.890 +0530,"Success",0:00:08,0,0,0,"20240830_122055.890/LogFile.txt","","",1
2024-08-30 12:21:11.225 +0530,"Failure",0:00:07,1,0,0,"20240830_122111.225/LogFile.txt","","WorkbookWriteError -- Error (can't open file for writing) saving workbook to file C:/Users/durgaprasad.surath/OneDrive - Ideabytes/Documents/Eggplant/EggplantSuites/Personal/RandD/R&D.suite/Resources/TestData.xlsx",0
2024-08-30 12:21:24.736 +0530,"Success",0:00:06,0,0,0,"20240830_122124.736/LogFile.txt","","",1
2024-08-30 12:30:35.530 +0530,"Success",0:00:06,0,0,0,"20240830_123035.530/LogFile.txt","","",1
2024-08-30 12:30:53.043 +0530,"Success",0:00:06,0,0,0,"20240830_123053.043/LogFile.txt","","",1
2024-08-30 12:31:34.518 +0530,"Success",0:00:08,0,0,0,"20240830_123134.518/LogFile.txt","","",1
2024-08-30 12:32:09.202 +0530,"Success",0:00:07,0,0,0,"20240830_123209.202/LogFile.txt","","",1
2024-08-30 12:32:53.206 +0530,"Success",0:00:09,0,0,0,"20240830_123253.206/LogFile.txt","","",1
2024-08-30 12:36:11.483 +0530,"Success",0:00:09,0,0,0,"20240830_123611.483/LogFile.txt","","",1
2024-08-30 12:38:05.616 +0530,"Success",0:00:13,0,0,0,"20240830_123805.616/LogFile.txt","","",1
2024-08-30 12:39:22.738 +0530,"Success",0:00:07,0,0,0,"20240830_123922.738/LogFile.txt","","",1
2024-08-30 12:39:52.027 +0530,"Success",0:00:06,0,0,0,"20240830_123952.027/LogFile.txt","","",1
2024-08-30 12:40:47.740 +0530,"Success",0:00:09,0,0,0,"20240830_124047.740/LogFile.txt","","",1
2024-08-30 12:47:15.108 +0530,"Success",0:00:03,0,0,0,"20240830_124715.108/LogFile.txt","","",1
2024-08-30 12:51:51.467 +0530,"Success",0:00:03,0,0,0,"20240830_125151.467/LogFile.txt","","",1
2024-08-30 12:53:56.635 +0530,"Success",0:00:04,0,0,0,"20240830_125356.635/LogFile.txt","","",1
2024-08-30 14:01:35.301 +0530,"Success",0:00:06,0,0,0,"20240830_140135.301/LogFile.txt","","",1
