Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-06-06 18:04:28.229 +0530,"Success",0:00:00,0,0,0,"20240606_180428.229/LogFile.txt","","",1
2024-06-06 18:05:35.973 +0530,"Success",0:00:00,0,0,0,"20240606_180535.973/LogFile.txt","","",1
