Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-02-19 21:06:21.572 +0530,"Success",0:00:00,0,0,0,"20240219_210621.572/LogFile.txt","","",1
