Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-02-06 17:40:44.193 +0530,"Success",0:00:00,0,0,0,"20240206_174044.193/LogFile.txt","","",1
2024-02-06 17:41:03.950 +0530,"Failure",0:00:00,1,0,0,"20240206_174103.950/LogFile.txt","","STUnknownMessage -- ERROR: No Such Function: 'people'",0
2024-02-06 17:42:01.958 +0530,"Success",0:00:00,0,0,0,"20240206_174201.958/LogFile.txt","","",1
