Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-02-15 10:38:58.802 +0530,"Success",0:00:00,0,0,0,"20240215_103858.802/LogFile.txt","","",1
2024-02-15 10:39:19.471 +0530,"Success",0:00:00,0,0,0,"20240215_103919.471/LogFile.txt","","",1
2024-02-15 10:39:27.712 +0530,"Success",0:00:00,0,0,0,"20240215_103927.712/LogFile.txt","","",1
2024-02-15 10:42:46.883 +0530,"Success",0:00:00,0,0,0,"20240215_104246.883/LogFile.txt","","",1
2024-02-15 10:43:11.241 +0530,"Success",0:00:00,0,0,0,"20240215_104311.241/LogFile.txt","","",1
2024-02-15 21:00:05.423 +0530,"Success",0:00:00,0,0,0,"20240215_210005.423/LogFile.txt","","",1
