Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-02-22 13:04:28.127 +0530,"Success",0:00:01,0,1,0,"20240222_130428.127/LogFile.txt","","",1
2024-02-22 13:04:34.602 +0530,"Success",0:00:00,0,1,0,"20240222_130434.602/LogFile.txt","","",1
2024-02-22 13:05:24.497 +0530,"Success",0:00:00,0,0,0,"20240222_130524.497/LogFile.txt","","",1
2024-02-22 13:05:37.430 +0530,"Success",0:00:01,0,1,0,"20240222_130537.430/LogFile.txt","","",1
2024-02-22 13:05:44.959 +0530,"Success",0:00:00,0,0,0,"20240222_130544.959/LogFile.txt","","",1
2024-02-22 13:06:03.246 +0530,"Success",0:00:00,0,0,0,"20240222_130603.246/LogFile.txt","","",1
2024-02-22 13:06:33.945 +0530,"Success",0:00:00,0,0,0,"20240222_130633.945/LogFile.txt","","",1
2024-02-22 13:06:47.269 +0530,"Success",0:00:00,0,0,0,"20240222_130647.269/LogFile.txt","","",1
2024-02-22 15:21:01.910 +0530,"Success",0:00:00,0,0,0,"20240222_152101.910/LogFile.txt","","",1
2024-02-22 15:58:00.796 +0530,"Success",0:00:00,0,0,0,"20240222_155800.796/LogFile.txt","","",1
2024-02-22 16:00:13.835 +0530,"Success",0:00:00,0,0,0,"20240222_160013.835/LogFile.txt","","",1
2024-02-22 16:00:26.811 +0530,"Success",0:00:00,0,0,0,"20240222_160026.811/LogFile.txt","","",1
2024-02-22 16:00:45.287 +0530,"Success",0:00:00,0,0,0,"20240222_160045.287/LogFile.txt","","",1
2024-02-22 16:00:54.877 +0530,"Success",0:00:00,0,0,0,"20240222_160054.877/LogFile.txt","","",1
2024-02-22 16:04:19.528 +0530,"Success",0:00:00,0,0,0,"20240222_160419.528/LogFile.txt","","",1
2024-02-22 16:04:55.975 +0530,"Success",0:00:00,0,0,0,"20240222_160455.975/LogFile.txt","","",1
2024-02-22 16:07:11.138 +0530,"Success",0:00:00,0,0,0,"20240222_160711.138/LogFile.txt","","",1
